query,label
看 你 妹 。,无
"换 一 首 小 苹果 , 啊 。",你
搜搜 鱼翅,你
学 我 说话 。,你
你 给 我 当 小 老婆 吧 。,你
训练 架子 鼓流 淌 1,你
你 精神 正常 啊,你
哥哥 们 帅 死 了 ！ ！ 终于 等到 你,我
"我 喜欢 你 , 小贝 。",我
播放 周杰伦 的 手语 。,你
因 你 太 念念 ， 才 难忘,你
我 今天 有点 手舞足蹈 了,我
干嘛 呢 这么 说话,你
看看 博物馆,你
看看 麻将社,你
你 不 懂 鹏哥 的 生活,你
我 好 想 听听 你 的 声音,我
我们 宿舍 最 帅 的 是 谁,其他
我 好 想 你 ， 却 不 能 说 出口,我
你 闪电 结婚 的 理由 第,你
学校 ， 不 能 做 抵押 。,无
你们 开始 就 开 了,你
现在 就 剩 我们 俩 了,双方
那 你 和 我 牵手 一直 到 白头 吧,你
给 你们 读 一个 故事,我
卧室 的 只 有 我们,我
我 已经 196 了,我
我 现在 要 酒 。,我
我 要 送给 自己 一个 美丽 的 包包 。,我
阿三 是 你 跟 我 玩,其他
不 给 看 ， 念首 唐诗 。,你
你 比 一切 都 重要,你
记住 我 ， 我 是 西门 吹 雪,我
你 的 女 朋友 叫 什么 名 啊 ！,其他
你 天天 看 什么 电视剧 啊 ？,你
他 昏迷 了 好久 ， 希望 他 快点 醒 过来,其他
中秋节 我 到 家 了,我
你 睡醒 啦 ！,你
帮 找 酒吧,你
希望 就 这样 、 陪 你 慢慢 长大,我
你 那么 笨 ， 你 拉倒 吧,你
我 十六 岁 ， 你们 说 可信 嘛,我
这 一刻 我们 爱上 你 了,双方
我 和 宝哥 搭档 ， 棒棒 的,我
你 既然 也 发出 了 嫩芽 欢喜 ing,你
鄂尔多斯 下周 的 天气,无
是 笨蛋 。 你,你
她 姓 杨 ， 我 一生 信仰,其他
我们 的 游戏 都 迷路,双方
去 吧 拜拜 。,无
他 说 我们 认同,其他
你们 生气 了,你
只要 他 能 给 你 幸福 就 好,其他
不 小心 踢 到 桌角 ， 脚趾头 出 了 好多 血,我
"我 想 听 张 杰 的 , 看 月亮 爬 上 来 。",我
你 确定 这 是 孔子 的 原话 ？,你
你好 钻石 会员,你
我 让 你 闭嘴 。,我
李玉刚 有 哪些 歌,其他
希望 陈 奕迅 保护 好 嗓子 ， 一直 唱 到 老,我
我们 换 一 件 运动服 吧,双方
有些 人 我 还 没 嘲笑 你 智商 呢,我
即使 播放 黑 鸭子 的 歌 。,你
希望 你们 今天 玩 的 开心,我
你 是 人群 中 的 温暖,你
见 鬼 了 你 。,你
而且 ， 明显 比 我 帅 啊,其他
好 又 多 个 我 爱 你 ！,我
你 啥 也 不 会 啊 。,你
关闭 预案,你
玩 不 玩 。,无
我 是 中 德 混血 美女 想 跟 你 认识,我
你 不 搞 坏 点模 四 你 就 是 不 舒服,你
你 和,你
还 背 的 挺 熟 歌词,你
信 不 信 我 分 分钟 削 了 你,我
我们 来 一 场 羽毛球,双方
什么 是 紫外线 ？,无
小 布丁 可爱 吗 ？,其他
我们 想 提高 他 的 头,双方
我们 老师 简直 衣冠 禽兽,其他
你 真 出息,你
你 小时候 是 这样 的 吗,你
关闭 厨房 升降窗,你
不 听话 你 就 是 有 病,你
你 等 我 吧 。,你
但 最后 还是 决定 爱 你,我
你 那个 真 大 。,你
你们 都 在 此,你
瞎 搞 。,你
帮 我们 弄 好,你
你 有 很多 坏 毛病 ， 但 有 爱 我,你
王八蛋 看 什么 电视,你
多 到 你们 都 不 喜欢 我,你
帮 我 找 冷面,你
明天 6 美元 充电 。 记得 提醒,你
我 和 你 的 心情,双方
我 和 你 在 做 实验,双方
不过 他们 的 基本 要点,其他
当然 啊 ， 爱 你,我
随便 放 点 歌 。,你
你 去 休息 吧 ， 我 也 要 睡觉 了 。,我
丫 的 你 就 不 能 轻 点 踢,你
不 想 和 你 分开,我
他们 采取,其他
你 懂 吗 ？,你
我 不 满足 。,我
哎 呀 真 厉害,你
笨蛋 是 王桂香,其他
你 哥哥 叫 什么 名字 啊 你 哥哥 。,其他
因为 我 是 你 额娘 啊 ！,我
和 你们 在 骗 我 呢,你
我 冷 呀 我们 好 吗,我
帮 找 门诊,你
在 你 身边 的 第二 年 宝贝 生日 快乐,你
打开 窗帘 开关,你
你们 毁 了 一 场 精彩 的 球赛,你
天气 预报 很 准 你 太 棒 了,你
没 让 你 开 着 ， 广场 。,你
20 点 的 时候 提醒 我 一下 。,你
我 快乐 傻 了 我,我
昨晚 收到 你 的 爱心 红枣,我
我 妈妈 本人 就 叫 王伟,其他
你好 ， 我 是 香菜 。 生日 快乐,你
并 没有 索要 十 分钟 之后 提醒 我 。,你
我 没有 了 记忆,我
大气 的 图书馆 吸引 了 你们 的 到来,你
你 把 我 当 小 女生 养,你
你 自己 去 挑 吧 ， 跳 河 吧 ！,你
你 开始 了解 金牛 了 哦,你
其实 谁 最 该 珍惜 我 心里 都 懂,我
猪 比 你 弱 一点,你
朗诵 朗诵 首 诗 吧 。,你
就 像 我 也 非常 喜欢 你 一样,我
命 给 你 啊,我
又 不 老 了,你
灰心 的 时候 你 的 名字 叫 信心,无
希望 你 可以 原谅 我 有时候 的 无知,你
我 没有 问 你 秘密 。,我
还有 很 谢谢 ！,我
你 那么 温暖 善良 ， 努力 又 上进,你
提醒 我 明天 有 个 会议 在 八点半,你
我 正直 善良,我
跟 风 表白 萧忆 情 我 喜欢 你,我
好 烦躁 啊,我
为什么 有时 看不到 你们 发 的 状态,你
有 你 有 狗狗,我
结果 ， 什么 学历 ？ 原来 是 这样 ， 只有 两 个 人 。,无
唱 不再 孤单,你
只 愿 你们 能 被 这 世界 温柔 对待,你
我们 跟 你 说话 的 话,双方
好 鸡肋 的 功能 ， 惹 人 烦,你
十 分钟 后 叫 我 上班 。,你
你 应该 拉 住 我 的 喵小宁,你
再 也 看不到 你 比赛,我
所以 你 要 活 的 开心,你
你 怎么 能 做 学徒 ？,你
校园 广播 与 你 同 在,无
麻烦 你 转告 一 声 。,你
嗯所 以 今天 晚上 咱们 两 个 造人 吧,双方
"小伙 你 很 优秀 , 但 我 男神 李天佑",其他
你们 一定 要 好好的 在 一起 啊,你
我 推荐 的 书,无
最 不 喜欢 的 就是 和 你 分开,我
黄景瑜 爱 你 ！ 离 高考 还有 93 天,其他
给 主人 背 首 诗 听听,你
这么 多 啊 ！,无
我 提醒 你 和 事情,我
你 和 哆啦 A 梦 是 什么 关系,你
你 和 我 老婆 比 谁 的 身材 好,你
处女座 就是 俺,我
坚强 ， 加油 ， 妈妈 爱 你,我
俺 当前 居住地 是 浙江,我
我 爹 又 是 你 的 爹,我
付 爸爸 我 爱 你 呦,我
你们 ， 能 不 能 放 电影 ？,你
致 青春 里 的 你 我,我
你 要 学 着 ， 我 回去 。,你
歌曲 拥抱 是 什么 曲风,无
如果 被 拒绝 了 的 话 那 我们 一 块 玩 游戏,双方
西北 西北 烦死 你,你
只要 是 你 都 好 喜欢,我
手 洗 三 遍 ， 你 又 焕发 光彩,你
我们 一起 去 看 挪威 的 森林,双方
更 要 谢谢 你,我
介绍 5 英尺 以内 驾驶 学校,你
开始 档案 揭秘,无
是 不 是 你 误会 我 的 话 ？ 哈哈 ？,你
咱们 是 朋友,双方
我 和 你 会 倒立 吗,双方
你 可以 给 我 弹 首 古筝 曲子 的,你
咳嗽 到 说 不 出 话 了,我
是 你 太 蠢 呗,你
真 笨 呀 你,你
看到 别人 都 成 双成 对 而 我 却 孤身一人 觉得 很 失落,我
"提醒 我 , 明天 晚上 7点半 。",你
真 讨厌 无数 次 想 把 你 变成 前 男友,我
我 只能 来 骚扰 你 了,我
好吧 你们 改 风格 了 了不起 啊,你
但 这 都 没关系 只要 你 好好 的,你
你 想 不 想 减肥 呢 ！,你
你 重复 一下 刚才 说 的,你
你 干 嘛 说 的 这么 可怜 啊 ！,你
已经 跟不上 你们 的 步伐 了,你
不 知道 能 不 能 换件 衣服 ？,你
你 永远 是 后妈 最 心疼 的 没有 之,你
好棒 的 手 绘图 ， 谢谢,我
善良 的 男人 ， 愿 好运 与 你 常 伴,其他
纠结,我
我 让 你 唱 。,你
你 真 不 痛 了,你
读 一 首 诗 ， 看看 。,你
吃 小白 很 傻 。,其他
烦人,你
展示 诗词 秋思,你
猪 ， 你好 厉害 哦 。,你
小朋友 我们 一直 以来 也 一般,双方
我 和 我 长 得 好看 吗,我
你 会 煮 饭 吗 ？,你
我 相信 你 会 成为 车神 的,我
我们 这个 小子 你 在 干 吗,其他
背 过去 ， 我 。,我
招 人 爱,你
我 是 真 的 关心 你们 的,我
智商 捉急 哦 。,你
我们 还 能 说 会,双方
你 练 一下 小提琴 吧 。,你
我 哪怕 能 看到 你 也好 啊,我
你 几 点 睡,你
红包 拿 来 号码 给 你 嘻嘻,我
自作孽 。,无
我 家乡 是 武汉市,我
小白 你 真 笨 ， 你 知道 吗 ？,其他
我操 ， 要 慢慢 教 啊 ！,你
饿 你 半 分钟 你 都 不 乐意,你
就是 你 怎么 还 不 出来,你
换 套 公主服 。,你
我 姓 黄绮珊 名黄 绮珊,我
你们 就 不 愁,你
"我 要 听 告白 , 气球 。",我
还是 老妈 最 好 了 ， 爱 你,无
三 让 我们 守 住 抱 起 了 还有 什么 要 说 的,双方
你 觉得 我们 可以 聊 QQ,双方
处女 和 什么 星座 的 最 配,无
你 怎么 这么 脸皮厚 啊 ！,你
姑娘 ， 你 有 什么 资格 不 努力 啊,你
我 不 放弃 你 太 厉害 了,我
你 早上 吃饭 吗,你
我 今天 心情 挺 消极 的,我
神经病 吧 ， 你 。,你
去 跳舞 。,你
双鱼座 就 是 咱 的 星座,我
上班,我
你好 我 是 罗 冰雪 啊,我
太 喜欢 了 啊 妈妈 会 疼 你 的,我
你们 都 吃 粽子 了 吗,你
你 和 别的 女人 不 一样 这个 电脑,你
开筒 灯,你
你们 喜欢 吗 ， 喜欢 的 来 预订 哈,你
快 成 呆子 了 。,你
谢谢 你 的 宠爱 ， loveu,我
你 想 我 走 干嘛 呢 ！,你
背流 水账 。,你
你们 想 的 跟 他们 一起 退,你
你 个 傻 。,你
我 的 女 朋友 目前 是 干 空姐 这 一 职业 的,其他
你 是 不 是 变 胖 了,你
万能 的 呼唤 呢 她们 给 我 唱 的 魔鬼 中 的 天使,其他
小 的 声音,你
别 啊 你们 就 好好 当 neet 不好 嘛,你
你 来自 哪里 ？,你
你 就 发 了 。,你
你 可以 好 聪颖 啊,你
你 的 小鬼脸 ， 妈妈 好 想 你,其他
播放 本兮 的 会 不 会 ?,你
其实 你 跟 网红 就 差 了 一个 颜色,你
操 你 妈 呀 ， 我 打 错 了 。,你
劈 死 你 。,我
我 将 带 你 一起 飞,我
突然 这个 时间点 很 想 你,我
超级笨蛋 爸爸 啊,其他
知道 吗 ？ 你 真的 好 可 爱好 可爱,你
你 会 是 个 很 棒 的 妈妈,你
我 和 爱人,我
好 的 没 问题 ， 你 很 聪明 。,你
"不断 , 我 认为 不 会 操作 , 今天 的 天气 。",我
单色调 的 忧伤 的 专辑 是 哪 张,无
我 一定 要 给 钱 。,我
有 你 在 的 时候 我 不 愿 坚强,我
看看 武术馆,你
愿 你 越来越 好 嘉合 至上,我
最 爱 你 娇媚 鲜妍,我
我 的 电脑 要 睡觉 了,我
那 我们 要 创造 最 好 的 朋友,双方
1 小时 后 叫醒 我,你
怎么 关 掉 你 啊 ！,你
你 最近 挺 忙 吧 ？,你
请 降低 声音,你
我 跟 你 说 一 句 英语,我
今天 你 需要 贷款 么 ？ 记得 找 我,你
我 20 岁 了 只有 你 知道 啊,我
不 出去 啊 ， 马上 要 过 生日 了 呀 ， 你 搞 得 跟 鬼 一样 的 。,你
看看 串串 香,你
去 死 的 你,你
不 囧 我 爱 你,我
我 今天 要 跟 你 说 一个 事 ， 但是 。,我
他 是 傻逼 吧 咱们 聚会 的 走 回去 都 可以 但是 走 回去,我
气死 我 了 ！ 这 踢 的 什么 啊 ！,我
潘 玮柏 的 专辑 有 哪些,其他
你 很 厉害 啊 你 什么 都 知道 啊,你
小 猪 配 齐 给 我们 讲 一个 吧,你
江苏省 和 山东省 谁 面积 大,无
小 爱 凝 大 爱 ， 你 愿意 参与 嘛 ？,你
你 倆 今晚 臭美 感觉 如何,你
红花村 的 。,无
展示 诗词独 坐 敬亭山,你
讨厌 n 你 了,我
世人 虽 好 ， 唯独 不 是 你,其他
明子 ： 你 好歹 参加 过 六 兄弟 吧,其他
猪 小白 。,其他
帮 我 找 小于 1000 米 写字间,你
你 服 不服,你
播放 周杰伦 蜗牛 。,你
你 去 称 体重,你
你 也 很 辛苦,你
我 觉得 你 有 点 不 招 人 喜欢 了,我
是 他们 给 我 的 家,其他
我们 去 打 网球 吧,双方
啥 也 不会 你 来 这儿 干 嘛,你
东风 吹 战鼓 雷 一 顿 不 吃 饿 得 慌人 是 铁饭 是 钢 你 这个 大 傻逼 。,你
你们 玩 啥,你
搜索 辽菜,你
琥珀 特别 可爱 哦,你
我 哈哈哈 ， 你 很 聪明 呀 ！,你
琥珀 你 去 称 一下 体重 吗 ？,你
今世 的 爱人 ， 是 前 世葬 你 的 人,其他
偶 刚才 去 弹奏 琵琶,我
我 与 一,我
你 看 你 胖 成 什么样 了,你
啊 我们 来 个 正常点 的 唱 一 首 张 学友 的 吻别,双方
你们 明天,你
谢谢 你们 都 戴 着 耳机 开 最 大 声,你
天 哪 哎 呀,无
你 看 林志林 怎么样,你
我们 可以 连续 聊天 吗,双方
红烧肉 属于 什么 菜系,无
训练 诗词鹊 桥仙,你
祝 我们 明天 会 好 一点 。,双方
展现 舞蹈,你
开 你 妹 。,无
你 声音 不 难 听,你
训练 键盘 无言无语,你
你 要是 想 ， 谢谢 ， 小小 想想 就 笑 个 吧 ， 谢谢 ！,你
他们 的 一 脑残,其他
"我 想 听 , 一路 上 有 你 。",我
我 没 要 你 没 救 了 。,我
进行 诗词 展示 ， 静夜思 。,你
你 和 我 跳 机械舞,双方
你 在 老实 着 呢 ， 我 就 更 爱 学习 。,我
为什么 我 的 下 个 交易日 你们 听 好 了,你
让 我们 一起 进步 吧,双方
对 了 你们 去 哪 能 买 到 人品 跟 你 谈谈,你
开学 这么 多 菜 ， 可 不 可以 快 点 ， 坏 。,无
我 会 与 你 一起 迎接 那个 中考,我
跟 你 老婆 超级 配哒,我
炸猪 排 好 车 。,无
咱 的 工作 是 工程师,我
我 想 把 房子 买 了 送 你,我
不 方便 哦 。,无
来 ， 有 时间 学 吗 ？,无
你 才 一 把 年纪 了 ， 你 个 蠢蛋 。,你
不 是 我 要 问 的 。,我
不 滚 你 妈 ， 说 什么,你
我 说 你 到 时候 大家 麻烦 。,你
我 没 超级 嫌弃 你 啊,我
小 姐姐 ， 我们 比赛 脱 衣服 吧,双方
我 可 永远 笑 着 扮演 你 的 配角,我
十九 岁 生日 快乐 ， 大大 的 你,你
琥珀 你 真 大 那么 会 诵读 诗歌,你
你 才 没事 找 打,你
双鱼座 今天 金钱 运,无
给 我 找 1 公里 以内 宜家,你
你 又 涨价 了 我 都 吃 不 起 啦,你
羊 应 十六 岁 生 快 其实 我 更 想 你,我
明天 提醒 我 是 国庆节,你
哈哈 ， 特别 听话,你
哎哟 你 好乖 。,你
你 应该 知道 这 是 哪里 ？,你
展示 诗词 破阵子 为 陈同甫 赋 壮词 以 寄 之,你
我们 要 听 美女 与 野兽,双方
老娘 终于 1 米 6 了,我
文松 ： 小袁 ， 我 想见 你,我
好 开心 啊 ！ 2016 我 爱 你,我
唱 的 真 棒,你
你 今天 很 漂亮 。,你
感谢 我 大学 的 回忆 里 有 你,我
琥珀 你 超级 有 文化 哦,你
夫妻 肺片 属于 什么 菜系,无
就 你 经验 丰富 ， 分手 3 秒 钟,你
你 好色,你
那 你 怎么 还 没有 播 完 快点 放 啊 。,你
还 会 干 别的 吗 ？ 一 天 只 知道 睡觉,你
丹宁 执着 是 谁 的,无
哥 想 你 了 。,我
喊 绵绵 ， 她 就 会 向 你 跑 来,其他
希望 你 每天 能 開開 心心噠,我
你 每次 讲话 都 不 一样 ， 你 是 个 骗子 。,你
这 两 天 你 辛苦 啦,你
自己 动手 煮 饭 吗 ？,你
那 你 老公 做 什么 的 啊 ？,其他
训练 诗词 江城 子 2,你
被 自己 拾金不昧 的 品质 感动 到 了 ， 爱 死 自己 了,我
我 想 听 ， 张惠妹 的 站 在 的 高度 ， 站 在 高高的 山岗 上 。,我
你 和 你 玩 的 地方,你
已经 以为 我们 死 了 吧,你
网购 的 零食 居然 开封 过 的 还 不 给 换 好 生气 啊,我
我 跟 你 说 个 笑话,我
小孩 小孩 。,其他
最近 吃 的,无
琥珀 好 老实 啊 。,你
你 这么 任性 ， 我 就 放心 了,你
老王 你 不 是 说一会 就 睡着 了 吗,其他
呀 我 好 累 ！,我
乱七八糟 什么,无
你 这 算 不 算 歧视 他人,你
忘掉 那些 你 记住 的 。,你
搜搜 宜家,你
我 给 女票 发 了 五 毛 钱 红包,我
胡扯 。,你
推荐 9 部 让 你 乐 开怀 的 搞笑片,你
你 也 玩 壁球 ？ 来 来 来 ， 打 来 看看,你
来 一 首 直到 世界 尽头 你们 这么 早,你
你 名字 好 傻 啊,你
打开 茶几 灯,你
俺 姐姐 的 家乡 在 枣庄,其他
你 只要 负责 爱 着 我 就 好,你
"相信 我 , 龙凤镯 都 买 好 给 你 了",我
高 圆圆 和 朱茵谁 更 大,其他
辛苦 一整天 的 小伙伴 们 爱 你们,你
老爷子 你 得 顽强 点 啊 啊 啊,你
你 有 什么 理由 不 奋斗,你
你 不 是 250 啊 ， 你 不 是 250 啊,你
看看 我们 家 小孩,双方
你 帅 吗 ？ 像 个 小白痴 ，,你
但是 你 黑 穿 啥 都 不 好看,你
我 绝对 不 能 失去 你,我
你们 放 一 套 衣服 吗,你
我们 一个 同学家 ， 然后 我 的 青春期 的 那个 启蒙 老师 是 。,其他
搜索 小区,你
我 善解人意,我
你 咋 老胡 说 呢,你
是 不 是 心情 还 不错,你
我 喜欢 买 衣服,我
兄弟 今天 去 跟 女生 告白 ， 希望 他 不要 被 拒绝,其他
你 的 演艺 经历,你
提问 ： 希望 你 能 回复 我,我
你们 喜欢 揉 眼睛 的 源宝 吗,你
我们 到 啊,双方
遇见 了 你 好 幸运,我
提问 ： 关注 你 姑姑 好 不 好 ？,你
我 到 家 了 宝贝 ， 今天 格外 想 你,我
哦 那 那 你 跟 我 都 好看,你
你 快 消失,你
你 呢 ？ 答案 ， 什么 时间,你
你 嘻 嘻 嘻,你
可以 跟 我 讲讲 故事 吗 ？,你
密码学 基础 知识 ， 去 。,无
想 着 你 都 会 偷偷 地 笑,我
你 做 你 多少 岁 了 ？,你
我 姐姐 都 要 27 岁,其他
不 知道 她 做 了 娘娘 ， 寡人 还 会 贻笑大方 。,我
不管 他们 配 吗,其他
你 超级 任性 啊,你
很 聪明 啊 你 。,你
湖畔 居 换 衣服 吧 。,无
并 不 是 你 决 的 是 那样 就 那样,你
再 转 一 次 ， 爱 你 即 正义,我
我们 一起 快乐 的 玩耍 吧,双方
所以 说 你们 小 围巾,你
妈 ！ 害 你 担心 了,我
你 是 不 是 听 不见 了,你
宁次 你 死 的 好 惨,其他
还 嫌 累 啊 ！,你
我 很 沮丧,我
我 就 看 你 了 。,我
你 的 三 围 吧,你
俺 是 荷尔蒙 动物,我
你 气 我 。,你
我 哥哥 过 几 个 月 29 岁 了,其他
给 你 个 爱心 ， 不 要 生 我 气 好 不 好,我
你 别 活 着 啊,你
特别 想 敲 死 你,我
我 167 公分 。,我
我 也 想 那个 谁 。,我
看 你 直播 不 容易 啊,我
吉他 训练 十 分钟 。,你
